sha256,duplicate_count,filename,extension,relative_path,canonical
0180ff90161c68d45b1e634034e45fb006a1c84384a44d161a8db9dea92a49d9,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13 SAF\ROUND1.doc,False
0180ff90161c68d45b1e634034e45fb006a1c84384a44d161a8db9dea92a49d9,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST13\ROUND1.doc,False
255f9738e18ae5a07631ecca810d8f2bf308d11b26407fd0f5e2d5c994db8b34,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13\ROUND2.doc,True
255f9738e18ae5a07631ecca810d8f2bf308d11b26407fd0f5e2d5c994db8b34,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST13 SAF\ROUND2.doc,False
255f9738e18ae5a07631ecca810d8f2bf308d11b26407fd0f5e2d5c994db8b34,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST13\ROUND2.doc,False
bdc2021349ddcaed66c4084824bdf2d4e07ebb80429ae2cc20c7a276aeb8020d,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14\PROBLEM OF THE DAY.doc,True
bdc2021349ddcaed66c4084824bdf2d4e07ebb80429ae2cc20c7a276aeb8020d,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14 FA\PROBLEM OF THE DAY.doc,False
bdc2021349ddcaed66c4084824bdf2d4e07ebb80429ae2cc20c7a276aeb8020d,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST14\PROBLEM OF THE DAY.doc,False
73350de0fdf633dbcd84d0a0b3d05c43e85c06a93209f639754c373d875789a2,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14\ROUND1.doc,True
73350de0fdf633dbcd84d0a0b3d05c43e85c06a93209f639754c373d875789a2,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14 FA\ROUND1.doc,False
73350de0fdf633dbcd84d0a0b3d05c43e85c06a93209f639754c373d875789a2,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST14\ROUND1.doc,False
4096b58b08faba4bca4d0eb851689178cb8f8e05ff98ca2b34bced15d2ee3190,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14\ROUND2.doc,True
4096b58b08faba4bca4d0eb851689178cb8f8e05ff98ca2b34bced15d2ee3190,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST14 FA\ROUND2.doc,False
4096b58b08faba4bca4d0eb851689178cb8f8e05ff98ca2b34bced15d2ee3190,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST14\ROUND2.doc,False
f5d0f58fc9a5887fe0479dde405314cffe8f0a94ccd6e4c007af937af6046479,3,problem of the day.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15\problem of the day.doc,True
f5d0f58fc9a5887fe0479dde405314cffe8f0a94ccd6e4c007af937af6046479,3,problem of the day.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15 GA\problem of the day.doc,False
f5d0f58fc9a5887fe0479dde405314cffe8f0a94ccd6e4c007af937af6046479,3,problem of the day.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST15\problem of the day.doc,False
9fccc42b22c2036c3f10c6a31d2789e4bff64101d7e56e37a5f5c70d1ed0dfff,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15\ROUND 1.doc,True
9fccc42b22c2036c3f10c6a31d2789e4bff64101d7e56e37a5f5c70d1ed0dfff,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15 GA\ROUND 1.doc,False
9fccc42b22c2036c3f10c6a31d2789e4bff64101d7e56e37a5f5c70d1ed0dfff,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST15\ROUND 1.doc,False
db7704bb3e3ef464e3fe2d078ab75fe9dd5aae288225a21de9072fac8a7db200,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15\ROUND 2.doc,True
db7704bb3e3ef464e3fe2d078ab75fe9dd5aae288225a21de9072fac8a7db200,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST15 GA\ROUND 2.doc,False
db7704bb3e3ef464e3fe2d078ab75fe9dd5aae288225a21de9072fac8a7db200,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST15\ROUND 2.doc,False
d82bab4bbe2fc12f0426191ff146235ad9c63e29315e95463482f703bbc628fd,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16\PROBLEM OF THE DAY.doc,True
d82bab4bbe2fc12f0426191ff146235ad9c63e29315e95463482f703bbc628fd,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16 GA\PROBLEM OF THE DAY.doc,False
d82bab4bbe2fc12f0426191ff146235ad9c63e29315e95463482f703bbc628fd,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST16\PROBLEM OF THE DAY.doc,False
bf097da2622f58b46ec0eb4c86ade33dc208321af26d54d0f4d8f4943ea54116,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16\ROUND 1.doc,True
bf097da2622f58b46ec0eb4c86ade33dc208321af26d54d0f4d8f4943ea54116,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16 GA\ROUND 1.doc,False
bf097da2622f58b46ec0eb4c86ade33dc208321af26d54d0f4d8f4943ea54116,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST16\ROUND 1.doc,False
220560ff108e222ff52f83e0897b0c4d572d6a2d43b3d239b52972f1df7f2744,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16\ROUND 2.doc,True
220560ff108e222ff52f83e0897b0c4d572d6a2d43b3d239b52972f1df7f2744,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST16 GA\ROUND 2.doc,False
220560ff108e222ff52f83e0897b0c4d572d6a2d43b3d239b52972f1df7f2744,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST16\ROUND 2.doc,False
fd689c719543bac9abc134bb245c7a0762500cd6cd8f2ec6f2a8dc78083aedbf,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18\PROBLEM OF THE DAY.doc,True
fd689c719543bac9abc134bb245c7a0762500cd6cd8f2ec6f2a8dc78083aedbf,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18 GA\PROBLEM OF THE DAY.doc,False
fd689c719543bac9abc134bb245c7a0762500cd6cd8f2ec6f2a8dc78083aedbf,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST18\PROBLEM OF THE DAY.doc,False
9cff1bb4fb00a07d75b6bdd6005dd9456935fa7f1ae3498161d5b13d6cf53a37,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18\ROUND 1.doc,True
9cff1bb4fb00a07d75b6bdd6005dd9456935fa7f1ae3498161d5b13d6cf53a37,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18 GA\ROUND 1.doc,False
9cff1bb4fb00a07d75b6bdd6005dd9456935fa7f1ae3498161d5b13d6cf53a37,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST18\ROUND 1.doc,False
818f26ec3d29620b80d158d54b6f3f416959c778adf5b63564df54355ec27ee8,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18\ROUND 2.doc,True
818f26ec3d29620b80d158d54b6f3f416959c778adf5b63564df54355ec27ee8,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST18 GA\ROUND 2.doc,False
818f26ec3d29620b80d158d54b6f3f416959c778adf5b63564df54355ec27ee8,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST18\ROUND 2.doc,False
02846168404d1af86b11d389574ee68528c35d0f11d2ab7ec5e1f7d21f8404ab,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19\PROBLEM OF THE DAY.doc,True
02846168404d1af86b11d389574ee68528c35d0f11d2ab7ec5e1f7d21f8404ab,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19 FA\PROBLEM OF THE DAY.doc,False
02846168404d1af86b11d389574ee68528c35d0f11d2ab7ec5e1f7d21f8404ab,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST19\PROBLEM OF THE DAY.doc,False
02df3d00c1cb56158a9ba0380cfd3bda4a637044a89640a6807aa4a5418bca65,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19\ROUND 1.doc,True
02df3d00c1cb56158a9ba0380cfd3bda4a637044a89640a6807aa4a5418bca65,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19 FA\ROUND 1.doc,False
02df3d00c1cb56158a9ba0380cfd3bda4a637044a89640a6807aa4a5418bca65,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST19\ROUND 1.doc,False
ae25fc2b2b2de94946d34a1fb7565c16a51232cc381e55588659b7531e40884c,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19\ROUND 2.doc,True
ae25fc2b2b2de94946d34a1fb7565c16a51232cc381e55588659b7531e40884c,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST19 FA\ROUND 2.doc,False
ae25fc2b2b2de94946d34a1fb7565c16a51232cc381e55588659b7531e40884c,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST19\ROUND 2.doc,False
01535e373b0b64636501a85b11bca4ad70121338b79a04bc1afae6748cebe14c,3,Round 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST2\Round 2.doc,True
01535e373b0b64636501a85b11bca4ad70121338b79a04bc1afae6748cebe14c,3,Round 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST2 GA\Round 2.doc,False
01535e373b0b64636501a85b11bca4ad70121338b79a04bc1afae6748cebe14c,3,Round 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST2\Round 2.doc,False
f877f2ca2b6ba75e0f54147d54c90888b7a28e4a8c6406239526d4f9e50e4a4d,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20\PROBLEM OF THE DAY.doc,True
f877f2ca2b6ba75e0f54147d54c90888b7a28e4a8c6406239526d4f9e50e4a4d,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20 GA\PROBLEM OF THE DAY.doc,False
f877f2ca2b6ba75e0f54147d54c90888b7a28e4a8c6406239526d4f9e50e4a4d,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST20\PROBLEM OF THE DAY.doc,False
66defc40faa2d29ac70db9ff4106a21f9c8d41c53bfb0cfc6e371f8726e2475c,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20\ROUND 1.doc,True
66defc40faa2d29ac70db9ff4106a21f9c8d41c53bfb0cfc6e371f8726e2475c,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST20 GA\ROUND 1.doc,False
66defc40faa2d29ac70db9ff4106a21f9c8d41c53bfb0cfc6e371f8726e2475c,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST20\ROUND 1.doc,False
e5653f840638c7016e5887338826a8b4ce6d24dbd4bfd030034070b8c955b36d,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST21\PROBLEM OF THE DAY.doc,True
e5653f840638c7016e5887338826a8b4ce6d24dbd4bfd030034070b8c955b36d,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST21 FA\PROBLEM OF THE DAY.doc,False
e5653f840638c7016e5887338826a8b4ce6d24dbd4bfd030034070b8c955b36d,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST21\PROBLEM OF THE DAY.doc,False
b7497fd281a8dd3b87d03c71c27efb8943352328b98f44fb0e5bcfbe7fa7182e,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST21\ROUND 2.doc,True
b7497fd281a8dd3b87d03c71c27efb8943352328b98f44fb0e5bcfbe7fa7182e,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST21 FA\ROUND 2.doc,False
b7497fd281a8dd3b87d03c71c27efb8943352328b98f44fb0e5bcfbe7fa7182e,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST21\ROUND 2.doc,False
999a556c5f0e943dc5555da89b5fcba66a7758b60422d754716182ba2a4d6f94,3,PROBLEM OF THE DAY.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22\PROBLEM OF THE DAY.docx,True
999a556c5f0e943dc5555da89b5fcba66a7758b60422d754716182ba2a4d6f94,3,PROBLEM OF THE DAY.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22 FF\PROBLEM OF THE DAY.docx,False
999a556c5f0e943dc5555da89b5fcba66a7758b60422d754716182ba2a4d6f94,3,PROBLEM OF THE DAY.docx,.docx,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST22\PROBLEM OF THE DAY.docx,False
336b3e9198a95d5d778c359f563f2c84e4a5457e96523cc721b842becd6411a2,3,ROUND 1.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22\ROUND 1.docx,True
336b3e9198a95d5d778c359f563f2c84e4a5457e96523cc721b842becd6411a2,3,ROUND 1.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22 FF\ROUND 1.docx,False
336b3e9198a95d5d778c359f563f2c84e4a5457e96523cc721b842becd6411a2,3,ROUND 1.docx,.docx,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST22\ROUND 1.docx,False
37e5781e058cae642c56b3f4592479608fa00419f41a036f381f75e63c02ab75,3,ROUND 2.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22\ROUND 2.docx,True
37e5781e058cae642c56b3f4592479608fa00419f41a036f381f75e63c02ab75,3,ROUND 2.docx,.docx,SMQ BIBLES\NSMQ 2009\CONTEST22 FF\ROUND 2.docx,False
37e5781e058cae642c56b3f4592479608fa00419f41a036f381f75e63c02ab75,3,ROUND 2.docx,.docx,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST22\ROUND 2.docx,False
7107a5a674fb1ae8a269edbaf1a6f2ba713b24d5e0786287e225c2f3584421c9,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST3\ROUND1.doc,True
7107a5a674fb1ae8a269edbaf1a6f2ba713b24d5e0786287e225c2f3584421c9,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST3 GA\ROUND1.doc,False
7107a5a674fb1ae8a269edbaf1a6f2ba713b24d5e0786287e225c2f3584421c9,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST3\ROUND1.doc,False
222c4bd759ca529c86b87afbcb032f35a896c47f39256da7af50737583ecc111,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST4\PROBLEM OF THE DAY.doc,True
222c4bd759ca529c86b87afbcb032f35a896c47f39256da7af50737583ecc111,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST4 GA\PROBLEM OF THE DAY.doc,False
222c4bd759ca529c86b87afbcb032f35a896c47f39256da7af50737583ecc111,3,PROBLEM OF THE DAY.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST4\PROBLEM OF THE DAY.doc,False
c2213856cf751fcc96e653ba0864cb71e23f280c0b35d6ace7e6e6c451ef9d5d,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST5\ROUND 1.doc,True
c2213856cf751fcc96e653ba0864cb71e23f280c0b35d6ace7e6e6c451ef9d5d,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST5 GA\ROUND 1.doc,False
c2213856cf751fcc96e653ba0864cb71e23f280c0b35d6ace7e6e6c451ef9d5d,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST5\ROUND 1.doc,False
947b81a76d79f7454251ec732749e5a59a47af00a76da6c5cbfc56c5403e84a3,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST5\ROUND 2.doc,True
947b81a76d79f7454251ec732749e5a59a47af00a76da6c5cbfc56c5403e84a3,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST5 GA\ROUND 2.doc,False
947b81a76d79f7454251ec732749e5a59a47af00a76da6c5cbfc56c5403e84a3,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST5\ROUND 2.doc,False
b96fad4c501b391fcc65a7053d1c309588aa433aa13e8336b20b92b9e899254c,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST6\ROUND 1.doc,True
b96fad4c501b391fcc65a7053d1c309588aa433aa13e8336b20b92b9e899254c,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST6 SAF\ROUND 1.doc,False
b96fad4c501b391fcc65a7053d1c309588aa433aa13e8336b20b92b9e899254c,3,ROUND 1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST6\ROUND 1.doc,False
e7d1c7e44974e37cff2886dbeb8834ca25b97bde5db2f8361d7ae3286fb6430c,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST6\ROUND 2.doc,True
e7d1c7e44974e37cff2886dbeb8834ca25b97bde5db2f8361d7ae3286fb6430c,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST6 SAF\ROUND 2.doc,False
e7d1c7e44974e37cff2886dbeb8834ca25b97bde5db2f8361d7ae3286fb6430c,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST6\ROUND 2.doc,False
c8b5d46c8fcfae57e1b95a210e3d0b1ae1c42c8decd3f9535b976cb2e1356160,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST7\ROUND1.doc,True
c8b5d46c8fcfae57e1b95a210e3d0b1ae1c42c8decd3f9535b976cb2e1356160,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST7 FA\ROUND1.doc,False
c8b5d46c8fcfae57e1b95a210e3d0b1ae1c42c8decd3f9535b976cb2e1356160,3,ROUND1.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST7\ROUND1.doc,False
39abe7f13f25d3c2818606fd1b893ec05e78301d50c5a3cb4d7f1fa09e5df270,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST7\ROUND2.doc,True
39abe7f13f25d3c2818606fd1b893ec05e78301d50c5a3cb4d7f1fa09e5df270,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST7 FA\ROUND2.doc,False
39abe7f13f25d3c2818606fd1b893ec05e78301d50c5a3cb4d7f1fa09e5df270,3,ROUND2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST7\ROUND2.doc,False
7ec12f4b32428f78b0b9d808bf1816c2ad6be4252add602a70a52cd97a6ccc48,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST9\ROUND 2.doc,True
7ec12f4b32428f78b0b9d808bf1816c2ad6be4252add602a70a52cd97a6ccc48,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\CONTEST9 FF\ROUND 2.doc,False
7ec12f4b32428f78b0b9d808bf1816c2ad6be4252add602a70a52cd97a6ccc48,3,ROUND 2.doc,.doc,SMQ BIBLES\NSMQ 2009\Ready for Editing\CONTEST9\ROUND 2.doc,False
aa0c4adadac14fdcdc8a66b90d4e2db7b9dfbc380401595de5831b64087c18ca,2,Contest 1.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 1.doc,True
aa0c4adadac14fdcdc8a66b90d4e2db7b9dfbc380401595de5831b64087c18ca,2,Contest 1.doc,.doc,SMQ BIBLES\weekends\practice\SET 3\Contest 1.doc,False
b1a0aa9d4fcb8edf782e563239a31a108ed255e0e7161a55983fc30a18ea8849,2,Contest 10.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 10.doc,True
b1a0aa9d4fcb8edf782e563239a31a108ed255e0e7161a55983fc30a18ea8849,2,Contest 10.doc,.doc,SMQ BIBLES\weekends\practice\SET 3\Contest 10.doc,False
e064ec730216bf1fb6da2890dfdaf650f3b60ec1f24ceea44fb3a0c543f0949f,2,Contest 13.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 13.doc,True
e064ec730216bf1fb6da2890dfdaf650f3b60ec1f24ceea44fb3a0c543f0949f,2,Contest 13.doc,.doc,SMQ BIBLES\weekends\practice\SET 3\Contest 13.doc,False
d434df579ab92c0f12d61ae55fa0b246da868516ed5fff83447bce48999086a9,2,Contest 2.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 2.doc,True
d434df579ab92c0f12d61ae55fa0b246da868516ed5fff83447bce48999086a9,2,Contest 2.doc,.doc,SMQ BIBLES\weekends\practice\SET 3\Contest 2.doc,False
35312a8f3123704cee7edac426dddba03ac30b1477ef6f3e88d3d0f23fd59f88,2,Contest 25.docx,.docx,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 25.docx,True
35312a8f3123704cee7edac426dddba03ac30b1477ef6f3e88d3d0f23fd59f88,2,Contest 25.docx,.docx,SMQ BIBLES\NSMQ 2016 Questions\NSMQ 2012 Questions\Contest 25.docx,False
3f122af2af5a47ebff57f97b0edbc9989bcc9d232f1bdda3370847c881a0e9e6,2,Contest 26.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 26.doc,True
3f122af2af5a47ebff57f97b0edbc9989bcc9d232f1bdda3370847c881a0e9e6,2,Contest 26.doc,.doc,SMQ BIBLES\NSMQ 2016 Questions\NSMQ 2012 Questions\Contest 26.doc,False
9503943a879443024a2954a024ba2f6f7c0c91de8140b3a39319cc4878293494,2,Contest 27.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 27.doc,True
9503943a879443024a2954a024ba2f6f7c0c91de8140b3a39319cc4878293494,2,Contest 27.doc,.doc,SMQ BIBLES\NSMQ 2016 Questions\NSMQ 2012 Questions\Contest 27.doc,False
6e8e6ef03092a688a82db020b9330865620fe09c2cd83cc38628a18cf44b1c52,2,Contest 28.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 28.doc,True
6e8e6ef03092a688a82db020b9330865620fe09c2cd83cc38628a18cf44b1c52,2,Contest 28.doc,.doc,SMQ BIBLES\NSMQ 2016 Questions\NSMQ 2012 Questions\Contest 28.doc,False
978959fb88d268d4294a79e98c26af9af88d1992285bd9772e2c21db2f0dcd05,2,Contest 30.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 30.doc,True
978959fb88d268d4294a79e98c26af9af88d1992285bd9772e2c21db2f0dcd05,2,Contest 30.doc,.doc,SMQ BIBLES\NSMQ 2016 Questions\NSMQ 2012 Questions\Contest 30.doc,False
89dd69f9117993cc39eb47dbaaa3a8fdc9fa8f17b12a86c770335fc2508bf6e5,2,Contest 32.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 32.doc,True
89dd69f9117993cc39eb47dbaaa3a8fdc9fa8f17b12a86c770335fc2508bf6e5,2,Contest 32.doc,.doc,SMQ BIBLES\NSMQ 2016 Questions\NSMQ 2012 Questions\Contest 32.doc,False
fde989a9ca3c6169b6bd5cdaab12d48487beefd16d17b504d1e3356c87d9b648,2,Contest 34.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 34.doc,True
fde989a9ca3c6169b6bd5cdaab12d48487beefd16d17b504d1e3356c87d9b648,2,Contest 34.doc,.doc,SMQ BIBLES\NSMQ 2016 Questions\NSMQ 2012 Questions\Contest 34.doc,False
a96b6707f4cbd6f6411c8c28125eeabfc10f1606ba6d7ba999bfaa8def682121,2,Contest 5.doc,.doc,SMQ BIBLES\NSMQ 2012 questions and Answers\Contest 5.doc,True
a96b6707f4cbd6f6411c8c28125eeabfc10f1606ba6d7ba999bfaa8def682121,2,Contest 5.doc,.doc,SMQ BIBLES\weekends\practice\SET 3\Contest 5.doc,False
c9ca38743ca526d804b039a545d5e309b0fbe86adc9b0a7c09e5910f76f8d69b,2,CONTEST 1.doc,.doc,SMQ BIBLES\NSMQ 2013 Questions COMPLETE\CONTEST 1.doc,True
c9ca38743ca526d804b039a545d5e309b0fbe86adc9b0a7c09e5910f76f8d69b,2,CONTEST 1.doc,.doc,SMQ BIBLES\weekends\practice\SET 2\CONTEST 1.doc,False
860a5105b813ae9dc242a7e5faf7c20e0dc87fe01bb01bc1bbeaf07fe8a1c680,2,CONTEST 10.doc,.doc,SMQ BIBLES\NSMQ 2013 Questions COMPLETE\CONTEST 10.doc,True
860a5105b813ae9dc242a7e5faf7c20e0dc87fe01bb01bc1bbeaf07fe8a1c680,2,CONTEST 10.doc,.doc,SMQ BIBLES\weekends\practice\SET 2\CONTEST 10.doc,False
39fdff2aace5707189c2afc4b2789fb2d67bd38dd75537eb35a9a76735de5752,2,CONTEST 11.docx,.docx,SMQ BIBLES\NSMQ 2013 Questions COMPLETE\CONTEST 11.docx,True
39fdff2aace5707189c2afc4b2789fb2d67bd38dd75537eb35a9a76735de5752,2,CONTEST 11.docx,.docx,SMQ BIBLES\weekends\practice\SET 2\CONTEST 11.docx,False
6a2a8229240e5cbe5b2e3436b70d87b5eb13806873e35dabeb0fcaf4097facaf,2,CONTEST 12.docx,.docx,SMQ BIBLES\NSMQ 2013 Questions COMPLETE\CONTEST 12.docx,True
6a2a8229240e5cbe5b2e3436b70d87b5eb13806873e35dabeb0fcaf4097facaf,2,CONTEST 12.docx,.docx,SMQ BIBLES\weekends\practice\SET 2\CONTEST 12.docx,False
5986b14e4495f55dd130f66f08848f9da097c384c1acd5574b8852724bc0811b,2,CONTEST 13.docx,.docx,SMQ BIBLES\NSMQ 2013 Questions COMPLETE\CONTEST 13.docx,True
5986b14e4495f55dd130f66f08848f9da097c384c1acd5574b8852724bc0811b,2,CONTEST 13.docx,.docx,SMQ BIBLES\weekends\practice\SET 2\CONTEST 13.docx,False
4d2ade4d25a3a3d063e19d9c75fa8bec092ab5d7f6f9e3b361a3030f7ad6250c,2,CONTEST 14.docx,.docx,SMQ BIBLES\NSMQ 2013 Questions COMPLETE\CONTEST 14.docx,True
